"","dataset6_1","dataset6_2","dataset6_3","dataset6_4","dataset6_5","dataset6_6","dataset6_7","dataset6_8","dataset6_9","dataset6_10","dataset6_11","dataset6_12","dataset6_13","dataset6_14","dataset6_15","dataset6_16","dataset6_17","dataset6_18","dataset6_19","dataset6_20"
"bOTU13267",0.000355731225296443,0.000790513833992095,0.000869565217391304,0.000395256916996047,0.000197628458498024,0.00138339920948617,0.000118577075098814,0.000671936758893281,0.000276679841897233,0.00106719367588933,0.000909090909090909,0.00142292490118577,0.000158102766798419,0.000988142292490119,0.000158102766798419,0.00114624505928854,0.000395256916996047,0.000869565217391304,0.000434782608695652,0.000711462450592885
"bOTU10908",0.000395256916996047,0,0.000158102766798419,0.000237154150197628,0.000158102766798419,0.000355731225296443,7.90513833992095e-05,0.000355731225296443,7.90513833992095e-05,0.000118577075098814,0.000355731225296443,0.000237154150197628,0.000197628458498024,0.000197628458498024,3.95256916996047e-05,0.000395256916996047,0.000237154150197628,0.000553359683794466,0.000237154150197628,0.000158102766798419
"bOTU10263",0.00130434782608696,3.95256916996047e-05,0.000355731225296443,0.000158102766798419,0.000909090909090909,0,0.000513833992094862,0,0.000316205533596838,0.000197628458498024,0.000434782608695652,3.95256916996047e-05,0.000434782608695652,3.95256916996047e-05,0.000869565217391304,3.95256916996047e-05,0.000434782608695652,3.95256916996047e-05,0.000395256916996047,0
"bOTU5787",0.00446640316205534,0.00359683794466403,0.00778656126482213,0.00347826086956522,0.00359683794466403,0.00177865612648221,0.00359683794466403,0.00146245059288538,0.00462450592885376,0.00363636363636364,0.008300395256917,0.00320158102766798,0.00371541501976285,0.00288537549407115,0.00296442687747036,0.00284584980237154,0.00478260869565217,0.00260869565217391,0.00450592885375494,0.00197628458498024
"bOTU14712",0.000158102766798419,0.00134387351778656,0.000316205533596838,0.000592885375494071,0.000316205533596838,0.000948616600790514,0,0.000316205533596838,3.95256916996047e-05,0.000513833992094862,3.95256916996047e-05,0.000711462450592885,0.000158102766798419,0.00142292490118577,3.95256916996047e-05,0.000948616600790514,7.90513833992095e-05,0.000632411067193676,0.000158102766798419,0.00106719367588933
"bOTU14710",0.00162055335968379,0.000197628458498024,0.00241106719367589,0.000355731225296443,0.000671936758893281,0.000474308300395257,0.00134387351778656,0.000434782608695652,0.00110671936758893,0.000158102766798419,0.00296442687747036,0.0008300395256917,0.000711462450592885,0.000553359683794466,0.00106719367588933,0.000276679841897233,0.00146245059288538,0.000197628458498024,0.001699604743083,0.000513833992094862
"bOTU10584",0.000632411067193676,7.90513833992095e-05,0.000276679841897233,3.95256916996047e-05,0.000197628458498024,0,0.000316205533596838,0,0.000553359683794466,0,0.000592885375494071,7.90513833992095e-05,0.000276679841897233,3.95256916996047e-05,0.000316205533596838,7.90513833992095e-05,0.000355731225296443,0,0.000316205533596838,0.000197628458498024
"bOTU762",7.90513833992095e-05,3.95256916996047e-05,0.000197628458498024,0.000513833992094862,0.000316205533596838,0.000118577075098814,0.000197628458498024,0,0.000355731225296443,0.000158102766798419,0.000158102766798419,0.000237154150197628,0.000197628458498024,0.000158102766798419,0.000197628458498024,7.90513833992095e-05,0.000276679841897233,3.95256916996047e-05,0.000118577075098814,0.000118577075098814
"bOTU5265",0.000197628458498024,0,0.000513833992094862,0.000395256916996047,0.000474308300395257,3.95256916996047e-05,0.000197628458498024,0,7.90513833992095e-05,0,0.000197628458498024,0.000197628458498024,0.000632411067193676,3.95256916996047e-05,0.000513833992094862,0.000118577075098814,0.000158102766798419,7.90513833992095e-05,0.000474308300395257,7.90513833992095e-05
"bOTU7165",0.000158102766798419,0.000316205533596838,0.000711462450592885,0.000276679841897233,0.000948616600790514,0.000118577075098814,0.000316205533596838,0.000118577075098814,0.000276679841897233,0.000158102766798419,0.000711462450592885,0.000197628458498024,0.000395256916996047,0.000197628458498024,0.000276679841897233,7.90513833992095e-05,0.000395256916996047,0.000237154150197628,0.000513833992094862,0.000158102766798419
"bOTU14892",0.00881422924901186,0.0288932806324111,0.0102371541501976,0.0113833992094862,0.00383399209486166,0.0136758893280632,0.00438735177865613,0.0106324110671937,0.00363636363636364,0.00739130434782609,0.00964426877470356,0.0167193675889328,0.00347826086956522,0.0157312252964427,0.00395256916996047,0.0122529644268775,0.00541501976284585,0.0132806324110672,0.00565217391304348,0.0125691699604743
"bOTU682",0.000790513833992095,0.000434782608695652,0.000790513833992095,0.0008300395256917,0.00197628458498024,0.000118577075098814,0.00106719367588933,0.000118577075098814,0.00075098814229249,0.0008300395256917,0.0008300395256917,0.000197628458498024,0.00426877470355731,0.000158102766798419,0.00158102766798419,0.000276679841897233,0.00106719367588933,0.000513833992094862,0.000988142292490119,0.000197628458498024
"bOTU13178",0.000237154150197628,0.000592885375494071,0.000316205533596838,0.000592885375494071,0.000197628458498024,0.000276679841897233,0.000197628458498024,0.000158102766798419,3.95256916996047e-05,0.000158102766798419,7.90513833992095e-05,0.000197628458498024,0.000197628458498024,0.000434782608695652,0.000355731225296443,0.000158102766798419,7.90513833992095e-05,0.000237154150197628,7.90513833992095e-05,0.000592885375494071
"bOTU14584",0.00154150197628458,0.00150197628458498,0.00146245059288538,0.00146245059288538,0.000909090909090909,0.000909090909090909,0.000790513833992095,0.000474308300395257,0.00075098814229249,0.000869565217391304,0.000711462450592885,0.00185770750988142,0.00102766798418972,0.00122529644268775,0.00138339920948617,0.000592885375494071,0.000632411067193676,0.000948616600790514,0.000671936758893281,0.000790513833992095
"bOTU8613",0,0.000197628458498024,0.000197628458498024,0.000355731225296443,0.000158102766798419,0.000158102766798419,7.90513833992095e-05,0.000237154150197628,0,0.000237154150197628,0,3.95256916996047e-05,0.000197628458498024,0.000513833992094862,0.000197628458498024,0.000316205533596838,3.95256916996047e-05,0.000158102766798419,0.000118577075098814,0.000513833992094862
"bOTU11250",0.0333201581027668,0.0258102766798419,0.061304347826087,0.0355335968379447,0.0471541501976285,0.0115415019762846,0.0431225296442688,0.0102766798418972,0.033201581027668,0.023399209486166,0.0522134387351779,0.0133596837944664,0.0333201581027668,0.0160869565217391,0.0516600790513834,0.0124110671936759,0.0357312252964427,0.0158498023715415,0.0341501976284585,0.0156126482213439
"bOTU14000",0.000276679841897233,0.000158102766798419,0.000237154150197628,3.95256916996047e-05,0.000237154150197628,0.000118577075098814,0.000118577075098814,0.000197628458498024,0.000118577075098814,7.90513833992095e-05,0.000553359683794466,0.000118577075098814,0.000118577075098814,0.000158102766798419,0.000158102766798419,0.000118577075098814,0.000158102766798419,0.000316205533596838,7.90513833992095e-05,7.90513833992095e-05
"bOTU5469",0.000553359683794466,0.000197628458498024,0.000790513833992095,0.000158102766798419,0.000276679841897233,0,0.000553359683794466,0.000118577075098814,0.000434782608695652,0.000316205533596838,0.00134387351778656,0.000118577075098814,0.000316205533596838,0.000118577075098814,0.000355731225296443,0.000237154150197628,0.000434782608695652,0.000118577075098814,0.000158102766798419,0.000276679841897233
"bOTU10181",0.000118577075098814,3.95256916996047e-05,0,7.90513833992095e-05,3.95256916996047e-05,0.0016600790513834,7.90513833992095e-05,0.000158102766798419,7.90513833992095e-05,7.90513833992095e-05,0.000158102766798419,0.000158102766798419,3.95256916996047e-05,0.000434782608695652,7.90513833992095e-05,0.000197628458498024,0.000158102766798419,0.000237154150197628,3.95256916996047e-05,0.000316205533596838
"bOTU4171",0.00102766798418972,0.000118577075098814,0.000632411067193676,3.95256916996047e-05,0.000434782608695652,0,0.000158102766798419,0.000395256916996047,0.000237154150197628,0,3.95256916996047e-05,0,3.95256916996047e-05,0.000237154150197628,0.000355731225296443,7.90513833992095e-05,0.000316205533596838,0,0.000395256916996047,0
"bOTU10511",0.00201581027667984,0.00217391304347826,0.00363636363636364,0.001699604743083,0.00146245059288538,0.0008300395256917,0.00189723320158103,0.000909090909090909,0.0016600790513834,0.00118577075098814,0.00426877470355731,0.00130434782608696,0.00118577075098814,0.00114624505928854,0.00130434782608696,0.00142292490118577,0.00209486166007905,0.00158102766798419,0.00245059288537549,0.00150197628458498
"bOTU13414",0.0178260869565217,0.0041897233201581,0.0229249011857708,0.00300395256916996,0.00671936758893281,0.00379446640316206,0.00565217391304348,0.00308300395256917,0.0130830039525692,0.00367588932806324,0.0271936758893281,0.00434782608695652,0.0058102766798419,0.0058102766798419,0.00620553359683794,0.00371541501976285,0.0162845849802372,0.00537549407114624,0.0165612648221344,0.00438735177865613
"bOTU13666",0.00122529644268775,0.0008300395256917,0.00181818181818182,0.000632411067193676,0.000513833992094862,0.000474308300395257,0.000592885375494071,0.000909090909090909,0.00110671936758893,0.000355731225296443,0.00193675889328063,0.00102766798418972,0.000711462450592885,0.00110671936758893,0.000711462450592885,0.00158102766798419,0.00106719367588933,0.000909090909090909,0.00130434782608696,0.000790513833992095
"bOTU12008",0.000474308300395257,0.000197628458498024,0.000434782608695652,3.95256916996047e-05,0.000276679841897233,0,0.000316205533596838,0.000118577075098814,0.000316205533596838,0.000118577075098814,0.000355731225296443,0,0.000355731225296443,7.90513833992095e-05,0.000355731225296443,7.90513833992095e-05,0.000434782608695652,3.95256916996047e-05,0.000513833992094862,0.000118577075098814
"bOTU9758",0.00197628458498024,0.000869565217391304,0.0024901185770751,0.00197628458498024,0.00486166007905138,0.000553359683794466,0.00822134387351779,0.000948616600790514,0.00260869565217391,0.00193675889328063,0.00296442687747036,0.00106719367588933,0.0041897233201581,0.000553359683794466,0.00845849802371542,0.000395256916996047,0.00233201581027668,0.000948616600790514,0.00229249011857708,0.000869565217391304
"bOTU12018",0.000671936758893281,0.000158102766798419,0.000395256916996047,7.90513833992095e-05,3.95256916996047e-05,3.95256916996047e-05,0.000197628458498024,0.000158102766798419,0.000553359683794466,0,0.000355731225296443,7.90513833992095e-05,0.000197628458498024,0.000118577075098814,0.000197628458498024,0.000237154150197628,0.000553359683794466,0.000237154150197628,0.000434782608695652,0.000197628458498024
"bOTU13057",0.00118577075098814,0.00126482213438735,0.0033596837944664,0.00102766798418972,0.00102766798418972,0.000553359683794466,0.000671936758893281,0.000434782608695652,0.00158102766798419,0.000355731225296443,0.00379446640316206,0.000988142292490119,0.000711462450592885,0.000909090909090909,0.00110671936758893,0.000553359683794466,0.00189723320158103,0.000988142292490119,0.00181818181818182,0.0008300395256917
"bOTU9765",0.00233201581027668,0.00715415019762846,0.00130434782608696,0.0049802371541502,0.000671936758893281,0.00557312252964427,0.000909090909090909,0.00280632411067194,0.000474308300395257,0.00379446640316206,0.000632411067193676,0.00683794466403162,0.0008300395256917,0.00375494071146245,0.000909090909090909,0.00213438735177866,0.00075098814229249,0.00300395256916996,0.00110671936758893,0.00450592885375494
"bOTU4802",0.000632411067193676,3.95256916996047e-05,0.00197628458498024,0.000118577075098814,0.00075098814229249,7.90513833992095e-05,0.000474308300395257,7.90513833992095e-05,0.000592885375494071,7.90513833992095e-05,0.00197628458498024,0.000237154150197628,0.000790513833992095,0.000158102766798419,0.000513833992094862,7.90513833992095e-05,0.00102766798418972,0.000197628458498024,0.00126482213438735,0.000158102766798419
"bOTU11661",0.00158102766798419,0.000276679841897233,0.00102766798418972,0.000158102766798419,0.000434782608695652,7.90513833992095e-05,0.000553359683794466,0.000276679841897233,0.000909090909090909,0.000237154150197628,0.00158102766798419,0.000671936758893281,0.000513833992094862,0.000434782608695652,0.000632411067193676,0.000237154150197628,0.000790513833992095,0.000158102766798419,0.00114624505928854,0.000711462450592885
"bOTU13939",0.000118577075098814,0,0.000118577075098814,0.000158102766798419,0.000513833992094862,0,0.000671936758893281,0,0.000158102766798419,0.000592885375494071,0.00114624505928854,0,0.00122529644268775,0.000474308300395257,0.000355731225296443,0,7.90513833992095e-05,3.95256916996047e-05,7.90513833992095e-05,0
"bOTU10099",0.00134387351778656,0.000316205533596838,0.000948616600790514,0.000197628458498024,0.000395256916996047,0.000118577075098814,0.000355731225296443,0,0.000395256916996047,0.000118577075098814,0.00110671936758893,0.000316205533596838,0.000276679841897233,0.000316205533596838,0.000395256916996047,3.95256916996047e-05,0.000671936758893281,0.000355731225296443,0.00106719367588933,3.95256916996047e-05
"bOTU5386",0.000632411067193676,0,0.000276679841897233,3.95256916996047e-05,0.000474308300395257,3.95256916996047e-05,0.000553359683794466,3.95256916996047e-05,0.000513833992094862,0.000197628458498024,0.00114624505928854,0.000118577075098814,0.0008300395256917,0.000118577075098814,0.000592885375494071,0.000158102766798419,0.000197628458498024,7.90513833992095e-05,0.000553359683794466,7.90513833992095e-05
"bOTU5549",0.00229249011857708,0.00146245059288538,0.00324110671936759,0.00102766798418972,0.00245059288537549,0.00075098814229249,0.00193675889328063,0.00075098814229249,0.00197628458498024,0.00118577075098814,0.00430830039525692,0.00138339920948617,0.00162055335968379,0.0016600790513834,0.00229249011857708,0.00110671936758893,0.00284584980237154,0.00134387351778656,0.00154150197628458,0.000790513833992095
"bOTU3768",7.90513833992095e-05,0.00150197628458498,0.000632411067193676,0,0.00403162055335968,0.000592885375494071,0.000474308300395257,0.000158102766798419,0.000276679841897233,0.000434782608695652,0.000671936758893281,0.000474308300395257,0.000869565217391304,0.00114624505928854,0.00201581027667984,0.000197628458498024,0.000790513833992095,0.000276679841897233,0.00296442687747036,0.000197628458498024
"bOTU12506",0.000237154150197628,0.000158102766798419,0.000237154150197628,0.000197628458498024,0.000197628458498024,7.90513833992095e-05,0,3.95256916996047e-05,7.90513833992095e-05,7.90513833992095e-05,0.000553359683794466,3.95256916996047e-05,0.000276679841897233,3.95256916996047e-05,7.90513833992095e-05,0.000316205533596838,0.000316205533596838,0.000118577075098814,0.000276679841897233,0.000237154150197628
"bOTU14594",0.000118577075098814,0.000118577075098814,0.000316205533596838,0.000237154150197628,0,0.000513833992094862,0.000197628458498024,0.000158102766798419,0.000197628458498024,0.000395256916996047,0.000197628458498024,0.000513833992094862,7.90513833992095e-05,0.000513833992094862,7.90513833992095e-05,0.000395256916996047,0.000316205533596838,0.000474308300395257,7.90513833992095e-05,0.000395256916996047
"bOTU14664",0.000474308300395257,0.000197628458498024,0.000118577075098814,3.95256916996047e-05,7.90513833992095e-05,3.95256916996047e-05,0.000316205533596838,3.95256916996047e-05,0.000237154150197628,0,0.000474308300395257,7.90513833992095e-05,0.000316205533596838,0.000158102766798419,0.000197628458498024,3.95256916996047e-05,0.000395256916996047,7.90513833992095e-05,0.000513833992094862,0
"bOTU15239",0.00316205533596838,0.00300395256916996,0.00383399209486166,0.00221343873517787,0.00213438735177866,0.0008300395256917,0.00355731225296443,0.001699604743083,0.00177865612648221,0.00118577075098814,0.0033201581027668,0.00217391304347826,0.00185770750988142,0.00193675889328063,0.00300395256916996,0.00225296442687747,0.00316205533596838,0.00221343873517787,0.00162055335968379,0.00150197628458498
"bOTU7845",0.000276679841897233,0.000711462450592885,0.000434782608695652,0.00217391304347826,0.000434782608695652,0.000395256916996047,0.000790513833992095,0.000434782608695652,3.95256916996047e-05,0.00185770750988142,0.000158102766798419,0.000513833992094862,0.000711462450592885,0.000395256916996047,0.000632411067193676,0.000513833992094862,0.000276679841897233,0.000276679841897233,0.000158102766798419,0.000316205533596838
"bOTU8984",0.000988142292490119,0.000118577075098814,0.000553359683794466,0.000237154150197628,0.000869565217391304,0.000118577075098814,0.001699604743083,0.000237154150197628,0.000355731225296443,0.000592885375494071,0.000316205533596838,7.90513833992095e-05,0.00205533596837945,0.000197628458498024,0.00193675889328063,0.000118577075098814,0.000553359683794466,0.000158102766798419,0.000592885375494071,0.000237154150197628
"bOTU4529",0.000158102766798419,7.90513833992095e-05,0.000158102766798419,0,0.000158102766798419,7.90513833992095e-05,7.90513833992095e-05,0,0.000513833992094862,0,7.90513833992095e-05,0.000158102766798419,0.000592885375494071,7.90513833992095e-05,0.000158102766798419,0,0.000316205533596838,0,0.000671936758893281,0
"bOTU8509",0.000434782608695652,7.90513833992095e-05,0.00134387351778656,0.001699604743083,0.00106719367588933,0.000197628458498024,0.000988142292490119,7.90513833992095e-05,0.00193675889328063,0.000513833992094862,0.00225296442687747,0.000276679841897233,0.00434782608695652,0.00201581027667984,0.00146245059288538,0.000237154150197628,0.000632411067193676,0.00130434782608696,0.00209486166007905,0.000158102766798419
"bOTU7157",7.90513833992095e-05,0.000237154150197628,0.000316205533596838,0.000632411067193676,0.000434782608695652,0,0.000276679841897233,0,7.90513833992095e-05,0.000434782608695652,3.95256916996047e-05,0.000237154150197628,0.000237154150197628,3.95256916996047e-05,0.000316205533596838,7.90513833992095e-05,0.000197628458498024,0.000118577075098814,7.90513833992095e-05,0.000158102766798419
"bOTU4828",0.000276679841897233,0.000158102766798419,0.000711462450592885,0.000237154150197628,0.000158102766798419,7.90513833992095e-05,0,0.000316205533596838,0.000316205533596838,0.000158102766798419,0.000592885375494071,0.000118577075098814,0.000276679841897233,0.000632411067193676,0.000197628458498024,0.000237154150197628,0.000237154150197628,0.000316205533596838,0.000395256916996047,0.000474308300395257
"bOTU10189",0.00106719367588933,0.000434782608695652,0.00189723320158103,0.000592885375494071,0.000671936758893281,0.00114624505928854,0.000909090909090909,0.00110671936758893,0.00075098814229249,0.000671936758893281,0.00162055335968379,0.00134387351778656,0.000909090909090909,0.00454545454545455,0.00102766798418972,0.000909090909090909,0.00110671936758893,0.000711462450592885,0.00150197628458498,0.00130434782608696
"bOTU14627",0.000671936758893281,0.00209486166007905,0.00138339920948617,0.000592885375494071,0.000395256916996047,0.000592885375494071,0.000355731225296443,0.000909090909090909,0.000513833992094862,0.000869565217391304,0.001699604743083,0.00126482213438735,0.000316205533596838,0.00122529644268775,0.000355731225296443,0.00146245059288538,0.000553359683794466,0.00201581027667984,0.000632411067193676,0.00102766798418972
"bOTU9756",0.000553359683794466,0.000474308300395257,0.000592885375494071,0.000434782608695652,0.000355731225296443,0.000395256916996047,0.000553359683794466,0.000395256916996047,0.000316205533596838,0.000395256916996047,0.000474308300395257,0.000395256916996047,0.000513833992094862,0.000316205533596838,7.90513833992095e-05,0.000316205533596838,0.000909090909090909,0.000671936758893281,0.000988142292490119,0.000395256916996047
"bOTU15193",0.00114624505928854,0.000197628458498024,0.00225296442687747,0.000474308300395257,0.000513833992094862,0.000355731225296443,0.000711462450592885,7.90513833992095e-05,0.000513833992094862,0.000276679841897233,0.00130434782608696,0.000276679841897233,0.000434782608695652,0.000434782608695652,0.000474308300395257,0.000355731225296443,0.00122529644268775,0.000474308300395257,0.00158102766798419,0.000355731225296443
"bOTU8507",0.000355731225296443,0.000553359683794466,0.000711462450592885,0.00075098814229249,0.000276679841897233,0.000118577075098814,0.000671936758893281,0.000276679841897233,0.000237154150197628,0.000434782608695652,0.000316205533596838,7.90513833992095e-05,0.000474308300395257,0.000316205533596838,0.000592885375494071,0.000197628458498024,0.000513833992094862,0.000237154150197628,0.000434782608695652,0.000355731225296443
"bOTU14745",0.000909090909090909,7.90513833992095e-05,0.000316205533596838,0,0.000237154150197628,7.90513833992095e-05,0.000276679841897233,0,0.000395256916996047,3.95256916996047e-05,0.000474308300395257,7.90513833992095e-05,0.000434782608695652,0,0.000316205533596838,3.95256916996047e-05,0.000948616600790514,3.95256916996047e-05,0.00118577075098814,0
"bOTU6444",0.000474308300395257,0.000197628458498024,0.000553359683794466,0.000158102766798419,0.000434782608695652,0,0.00189723320158103,3.95256916996047e-05,0.000592885375494071,7.90513833992095e-05,0.000474308300395257,0.000118577075098814,0.000988142292490119,0.000118577075098814,0.00197628458498024,0.000118577075098814,0.000790513833992095,0.000237154150197628,0.000474308300395257,7.90513833992095e-05
"bOTU1697",0.00205533596837945,0.000118577075098814,0.00114624505928854,0.000158102766798419,0.00075098814229249,0.000316205533596838,0.000513833992094862,0.000197628458498024,0.000988142292490119,0.000316205533596838,0.00114624505928854,0.000276679841897233,0.000513833992094862,0.000158102766798419,0.000671936758893281,0.000197628458498024,0.00106719367588933,0.000355731225296443,0.000909090909090909,0.000592885375494071
"bOTU12757",0.000276679841897233,0.000988142292490119,0.000355731225296443,7.90513833992095e-05,0.000118577075098814,0.000395256916996047,0.000237154150197628,0.000592885375494071,3.95256916996047e-05,0.000355731225296443,0.000395256916996047,0.000395256916996047,0.000553359683794466,0.00233201581027668,0.000316205533596838,0.000395256916996047,0.000434782608695652,0.000909090909090909,0.000276679841897233,0.000632411067193676
"bOTU10570",0.00233201581027668,0.000553359683794466,0.00114624505928854,0.000276679841897233,0.000909090909090909,0.000711462450592885,0.000513833992094862,0.000474308300395257,0.000948616600790514,0.000553359683794466,0.00213438735177866,0.000671936758893281,0.000592885375494071,0.000434782608695652,0.000790513833992095,0.000316205533596838,0.00193675889328063,0.00142292490118577,0.00134387351778656,0.000513833992094862
"bOTU11992",0.000158102766798419,0,0.000237154150197628,0.00110671936758893,0.000395256916996047,0,0.000355731225296443,0,0.00150197628458498,0.000118577075098814,0.000474308300395257,0,0.00312252964426877,0.00162055335968379,0.00110671936758893,0,0.000513833992094862,0.000237154150197628,0.00577075098814229,3.95256916996047e-05
"bOTU9185",0.000592885375494071,0.000711462450592885,0.000276679841897233,0.000316205533596838,0.000513833992094862,3.95256916996047e-05,0.000118577075098814,0.000474308300395257,0.000118577075098814,0.000158102766798419,0.000316205533596838,0.000355731225296443,0.000276679841897233,0.000237154150197628,7.90513833992095e-05,0.000513833992094862,0.000553359683794466,0.000671936758893281,0.000355731225296443,0.000276679841897233
"bOTU12090",0.00209486166007905,0.000434782608695652,0.00189723320158103,0.000671936758893281,0.0033596837944664,7.90513833992095e-05,0.00462450592885376,0.000276679841897233,0.000948616600790514,0.000513833992094862,0.00173913043478261,0.000237154150197628,0.00675889328063241,0.000118577075098814,0.00636363636363636,0.000276679841897233,0.00209486166007905,0.000395256916996047,0.00189723320158103,0.000158102766798419
"bOTU4180",0.00217391304347826,0.00138339920948617,0.00280632411067194,0.000790513833992095,0.00173913043478261,0.000474308300395257,0.00142292490118577,0.000948616600790514,0.00173913043478261,0.000237154150197628,0.00260869565217391,0.0008300395256917,0.000592885375494071,0.000711462450592885,0.000790513833992095,0.000474308300395257,0.00209486166007905,0.00102766798418972,0.001699604743083,0.000988142292490119
"bOTU12011",0.000553359683794466,3.95256916996047e-05,0.000434782608695652,0.000118577075098814,0.000434782608695652,7.90513833992095e-05,0.000355731225296443,7.90513833992095e-05,0.000395256916996047,0.000158102766798419,0.000553359683794466,0.000158102766798419,0.000197628458498024,0.000197628458498024,0.000355731225296443,0.000197628458498024,0.0008300395256917,0.000276679841897233,0.000434782608695652,0
"bOTU7679",0.000355731225296443,0.00110671936758893,0.000474308300395257,0.00122529644268775,0.000513833992094862,0.000592885375494071,0.000276679841897233,0.000434782608695652,0.000276679841897233,0.000513833992094862,0.000197628458498024,0.000355731225296443,0.000711462450592885,0.000474308300395257,0.000395256916996047,0.00075098814229249,0.000197628458498024,0.000671936758893281,0.000316205533596838,0.000395256916996047
"bOTU10352",0.000276679841897233,0.000790513833992095,0.000158102766798419,0.00106719367588933,0.000316205533596838,0.00114624505928854,7.90513833992095e-05,0.000197628458498024,3.95256916996047e-05,0.000197628458498024,0.000316205533596838,0.0008300395256917,0.000197628458498024,0.000474308300395257,7.90513833992095e-05,0.000197628458498024,0.000158102766798419,0.000355731225296443,0.000197628458498024,0.000355731225296443
"bOTU7133",0,3.95256916996047e-05,0.000474308300395257,0,0.000276679841897233,0.000118577075098814,0.000276679841897233,3.95256916996047e-05,0.000513833992094862,0,0.00173913043478261,7.90513833992095e-05,0.000316205533596838,3.95256916996047e-05,0.000592885375494071,0,0.000237154150197628,7.90513833992095e-05,0.000118577075098814,0.000158102766798419
"bOTU9236",7.90513833992095e-05,0,0.0008300395256917,0,0.000118577075098814,0,7.90513833992095e-05,0,0.00102766798418972,3.95256916996047e-05,0.00142292490118577,7.90513833992095e-05,0.000118577075098814,0,7.90513833992095e-05,0,0.000197628458498024,0.000355731225296443,0.000118577075098814,0
"bOTU7167",7.90513833992095e-05,3.95256916996047e-05,0.000474308300395257,0.000395256916996047,0,0,0.000118577075098814,0.000237154150197628,7.90513833992095e-05,0.000276679841897233,0.000711462450592885,0.000197628458498024,0.000237154150197628,0.000316205533596838,0.000158102766798419,0.000197628458498024,3.95256916996047e-05,0.000276679841897233,0.000158102766798419,0.000632411067193676
"bOTU12532",0.000276679841897233,0.000158102766798419,0.000158102766798419,3.95256916996047e-05,0.000158102766798419,0.000197628458498024,0.000158102766798419,0.000197628458498024,0.000237154150197628,3.95256916996047e-05,0.000553359683794466,0.000118577075098814,3.95256916996047e-05,0.000237154150197628,0.000197628458498024,7.90513833992095e-05,0.000355731225296443,0.000197628458498024,0.000553359683794466,0.000118577075098814
"bOTU10009",0.000869565217391304,0.0008300395256917,0.00122529644268775,0.000355731225296443,0.000513833992094862,0.00106719367588933,0.000395256916996047,0.000711462450592885,0.000948616600790514,0.000158102766798419,0.00146245059288538,0.0008300395256917,0.000434782608695652,0.00106719367588933,0.000395256916996047,0.000513833992094862,0.000711462450592885,0.000513833992094862,0.000909090909090909,0.000316205533596838
"bOTU13686",0.000276679841897233,3.95256916996047e-05,0.000276679841897233,7.90513833992095e-05,0.000276679841897233,3.95256916996047e-05,0.000158102766798419,0,0.000316205533596838,3.95256916996047e-05,0.0008300395256917,3.95256916996047e-05,0.000434782608695652,0,3.95256916996047e-05,0,0.000197628458498024,7.90513833992095e-05,0.000197628458498024,0
"bOTU12520",0.00221343873517787,0.000790513833992095,0.00264822134387352,0.000355731225296443,0.0008300395256917,0.000474308300395257,0.000711462450592885,0.000909090909090909,0.00245059288537549,0.000316205533596838,0.00450592885375494,0.000790513833992095,0.0008300395256917,0.000790513833992095,0.00075098814229249,0.000948616600790514,0.00292490118577075,0.00142292490118577,0.00225296442687747,0.000948616600790514
"bOTU9071",0.000197628458498024,0.000237154150197628,0.000513833992094862,0.00110671936758893,0.000474308300395257,3.95256916996047e-05,0.000711462450592885,0.000276679841897233,0.000197628458498024,0.00110671936758893,0.000197628458498024,0.000158102766798419,0.000592885375494071,0,0.00142292490118577,0.000118577075098814,0.000158102766798419,0.000237154150197628,0,0.000158102766798419
"bOTU14562",0.000237154150197628,0.000158102766798419,0.000355731225296443,0.000118577075098814,0.000790513833992095,0.000158102766798419,0.000355731225296443,0.000118577075098814,0.000355731225296443,3.95256916996047e-05,0.000671936758893281,0.0008300395256917,0.000158102766798419,0.000316205533596838,0.000118577075098814,0.000118577075098814,0.000513833992094862,0.000434782608695652,0.000316205533596838,0.000158102766798419
"bOTU8208",0.000948616600790514,3.95256916996047e-05,0.000355731225296443,3.95256916996047e-05,0.000237154150197628,3.95256916996047e-05,0.000553359683794466,0.000197628458498024,0.000316205533596838,3.95256916996047e-05,0.000316205533596838,3.95256916996047e-05,0.000118577075098814,0.000276679841897233,0.000553359683794466,3.95256916996047e-05,0.000434782608695652,7.90513833992095e-05,0.000671936758893281,3.95256916996047e-05
"bOTU12785",0.0016600790513834,0.00225296442687747,0.00213438735177866,0.000632411067193676,0.0008300395256917,0.00201581027667984,0.000592885375494071,0.000790513833992095,0.00102766798418972,0.00075098814229249,0.00177865612648221,0.00185770750988142,0.000671936758893281,0.00138339920948617,0.000553359683794466,0.00114624505928854,0.00213438735177866,0.00173913043478261,0.000790513833992095,0.000671936758893281
"bOTU9673",0.000316205533596838,0.000197628458498024,0.000355731225296443,0.000197628458498024,0.000197628458498024,0.000158102766798419,0.000118577075098814,0.000158102766798419,0.000158102766798419,0.000158102766798419,0.000474308300395257,3.95256916996047e-05,0.000355731225296443,3.95256916996047e-05,0.000197628458498024,0.000592885375494071,7.90513833992095e-05,0.000355731225296443,0.000158102766798419,0.000316205533596838
